0.21042084168336672,0.5587905935050392,0.5587905935050392,0.046878548772206347,0.0020953018049734515,0
0.1623246492985972,0.5441657579062159,0.5441657579062159,0.03597732998576414,0.0016628334589880414,0
0.21442885771543085,0.5600448933782267,0.5600448933782267,0.047403058010339304,0.0021327817250631764,0
0.20440881763527052,0.5569196428571429,0.5569196428571429,0.045664237550494084,0.0020407112129423705,0
0.20841683366733466,0.558165548098434,0.558165548098434,0.04615773503223228,0.0020786355693896423,0
0.23647294589178355,0.5670454545454545,0.5670454545454545,0.0522201137618043,0.0023317565731585726,0
0.20440881763527052,0.5569196428571429,0.5569196428571429,0.04523027444224789,0.002042327591064401,0
0.1783567134268537,0.5489548954895489,0.5489548954895489,0.03998797884594488,0.0018056436939511945,0
0.21442885771543085,0.5600448933782267,0.5600448933782267,0.0478746571515688,0.0021310356982561234,0
0.16633266533066132,0.5453551912568306,0.5453551912568306,0.03718803447676556,0.0016978293396295913,0
0.1903807615230461,0.5526024363233666,0.5526024363233666,0.04239873081989448,0.001914988414367716,0
0.18036072144288576,0.5495594713656388,0.5495594713656388,0.03985202157787529,0.0018260033738117859,0
0.21643286573146292,0.5606741573033708,0.5606741573033708,0.04789956809852681,0.002150708262978906,0
0.23046092184368736,0.565118912797282,0.565118912797282,0.051097102298695074,0.0022770220204529914,0
0.2004008016032064,0.5556792873051225,0.5556792873051225,0.04428876163163207,0.002006437471416851,0
0.19839679358717432,0.5550611790878754,0.5550611790878754,0.04437838164779626,0.0019863072517362886,1
0.250501002004008,0.5715922107674685,0.5715922107674685,0.056184078142398806,0.002454799865854692,0
0.156312625250501,0.5423913043478261,0.5423913043478261,0.03472728823199546,0.0016083117255323329,0
0.20440881763527052,0.5569196428571429,0.5569196428571429,0.04672106794067978,0.002036455612592224,0
0.20240480961923846,0.5562987736900781,0.5562987736900781,0.044809656709122764,0.0020243405518739744,0
0.18236472945891782,0.5501653803748622,0.5501653803748622,0.03975882363601709,0.0018460877971274495,0
0.19238476953907813,0.5532150776053215,0.5532150776053215,0.04261707331751439,0.0019336986693726582,0
0.2124248496993988,0.5594170403587444,0.5594170403587444,0.048294238203446326,0.0021095848462861777,0
0.18637274549098196,0.5513812154696133,0.5513812154696133,0.041594620292993364,0.001878359089021431,0
0.1903807615230461,0.5526024363233666,0.5526024363233666,0.04241551583750286,0.0019145944902909575,0
0.18837675350701402,0.5519911504424779,0.5519911504424779,0.04259227378626609,0.001894351900628921,0
0.1723446893787575,0.5471491228070176,0.5471491228070176,0.03802130096940905,0.0017535764345380917,0
0.2124248496993988,0.5594170403587444,0.5594170403587444,0.047347100015851566,0.002113377219521769,0
0.1903807615230461,0.5526024363233666,0.5526024363233666,0.042785529762699906,0.0019137828731475152,0
0.20841683366733466,0.558165548098434,0.558165548098434,0.04605647897837864,0.002079156465696373,0
0.19839679358717432,0.5550611790878754,0.5550611790878754,0.04394420882588882,0.001987741613942237,0
0.17635270541082163,0.5483516483516484,0.5483516483516484,0.03962191431806796,0.0017871578130382285,0
0.1903807615230461,0.5526024363233666,0.5526024363233666,0.04191508237130746,0.001916742763852973,0
0.23246492985971942,0.5657596371882087,0.5657596371882087,0.052013980857656995,0.0022930983564318254,0
0.18236472945891782,0.5501653803748622,0.5501653803748622,0.04015630635042846,0.0018443525075144305,0
